suite,episode_index,decision_index,packet_count,packet_priority,packet_deadline,candidate_degree,best_candidate_slack,best_candidate_slack_ratio,feasible_candidate_fraction,any_feasible_candidate,max_candidate_path_length,target_next_hop,predicted_next_hop,best_candidate_cost,second_best_candidate_cost,oracle_action_gap,oracle_action_gap_ratio,model_top1_score,model_top2_score,model_margin,predicted_score,target_score,predicted_cost_to_go,predicted_slack,predicted_on_time,predicted_continuation_gap,strictly_suboptimal,target_match,row_in_suite,perturb_flip_rate,max_tree_depth,hub_asymmetry,mean_queue,p90_queue,max_queue,deadline_miss,regret,solved,slack_band,packet_band,load_percentile,load_band,depth_band,hard_condition_count,hard_feasible_case,large_gap_hard_feasible_case,oracle_near_tie_case,model_near_tie_case,hard_near_tie_intersection_case,baseline_error_hard_near_tie_case,gap_bucket,baseline_error,depth_load_regime,critical_packet_proxy,effective_tie_under_perturbation,stable_near_tie_case,high_headroom_near_tie_case,decodable_near_tie_case,weakly_decodable_near_tie_case
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,211,6,1.0,38.2294202769692,3,4.915430545806885,0.12857716675259445,0.3333333333333333,True,12,6,6,33.31399154663086,33.31399154663086,0.0,0.0,-12.533034324645996,-20.172760009765625,7.639725685119629,-12.533034324645996,-12.533034324645996,33.31399154663086,4.915430545806885,True,0.0,False,True,211,0.0,4,3.134959399700165,3.2189016342163086,4.070704936981201,4.44584321975708,True,8.939995694895657,True,moderate,5+,0.5571428571428572,mid_load,4,2,True,False,True,False,False,False,near_tie,False,d4_mid_load,False,False,False,False,False,False
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,214,6,1.0,38.2294202769692,5,12.464856147766113,0.3260540195864649,1.0,True,9,1,0,25.764564514160156,27.561691284179688,1.7971267700195312,0.06975187836114341,2.410881757736206,2.359184980392456,0.05169677734375,2.410881757736206,2.359184980392456,27.561691284179688,10.667729377746582,True,1.7971267700195312,True,False,214,0.0,4,3.134959399700165,3.2189016342163086,4.070704936981201,4.44584321975708,True,8.939995694895657,True,loose,5+,0.5571428571428572,mid_load,4,2,True,False,True,True,True,True,near_tie,True,d4_mid_load,False,False,True,True,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,220,6,1.0,44.806356370177475,1,4.405777931213379,0.09832930611036712,1.0,True,11,113,113,40.400577545166016,40.400577545166016,0.0,0.0,-10.670961380004883,-10.670961380004883,0.0,-10.670961380004883,-10.670961380004883,40.400577545166016,4.405777931213379,True,0.0,False,True,220,0.0,4,3.134959399700165,3.2189016342163086,4.070704936981201,4.44584321975708,True,8.939995694895657,True,tight,5+,0.5571428571428572,mid_load,4,2,True,False,True,True,True,False,near_tie,False,d4_mid_load,False,False,True,False,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,224,6,1.0,44.806356370177475,5,18.243864059448242,0.4071713376718826,1.0,True,9,1,1,26.56249237060547,30.635456085205078,4.072963714599609,0.15333514859120767,2.496591329574585,2.4317281246185303,0.06486320495605469,2.496591329574585,2.496591329574585,26.56249237060547,18.243864059448242,True,0.0,False,True,224,0.0,4,3.134959399700165,3.2189016342163086,4.070704936981201,4.44584321975708,True,8.939995694895657,True,loose,5+,0.5571428571428572,mid_load,4,2,True,False,True,True,True,False,medium_gap,False,d4_mid_load,False,False,True,False,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,225,6,1.0,44.806356370177475,5,25.315359115600586,0.5649948169507967,1.0,True,8,34,34,19.490997314453125,23.62587547302246,4.134878158569336,0.2121429751315602,3.665531873703003,0.7706812024116516,2.8948506712913513,3.665531873703003,3.665531873703003,19.490997314453125,25.315359115600586,True,0.0,False,True,225,0.0,4,3.134959399700165,3.2189016342163086,4.070704936981201,4.44584321975708,True,8.939995694895657,True,loose,5+,0.5571428571428572,mid_load,4,2,True,False,True,True,True,False,medium_gap,False,d4_mid_load,False,False,True,False,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,230,5,3.0,39.332028111543494,1,8.494428634643555,0.21596721660408197,1.0,True,11,111,111,30.83759880065918,30.83759880065918,0.0,0.0,-10.746317863464355,-10.746317863464355,0.0,-10.746317863464355,-10.746317863464355,30.83759880065918,8.494428634643555,True,0.0,False,True,230,0.0,4,0.5798769593238831,1.7771108150482178,4.258884429931641,4.501253604888916,True,2.0302331509062412,True,loose,5+,0.08414533443435178,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,False,False,True,False,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,234,5,3.0,39.332028111543494,5,22.860233306884766,0.5812116589069444,1.0,True,9,0,1,16.47179412841797,17.285053253173828,0.8132591247558594,0.04937283203125905,2.208197832107544,1.702303171157837,0.505894660949707,2.208197832107544,1.702303171157837,17.285053253173828,22.046974182128906,True,0.8132591247558594,True,False,234,0.015625,4,0.5798769593238831,1.7771108150482178,4.258884429931641,4.501253604888916,True,2.0302331509062412,True,loose,5+,0.08414533443435178,low_load,4,2,True,False,True,True,True,True,near_tie,True,d4_low_load,False,False,True,False,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,236,5,3.0,39.332028111543494,5,31.60930633544922,0.8036531003640836,1.0,True,7,68,68,7.722722053527832,10.785955429077148,3.0632333755493164,0.39665202946802863,9.111881256103516,0.5350090861320496,8.576872169971466,9.111881256103516,9.111881256103516,7.722722053527832,31.60930633544922,True,0.0,False,True,236,0.0,4,0.5798769593238831,1.7771108150482178,4.258884429931641,4.501253604888916,True,2.0302331509062412,True,loose,5+,0.08414533443435178,low_load,4,2,True,False,True,False,False,False,near_tie,False,d4_low_load,False,False,False,False,False,False
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,237,5,3.0,39.332028111543494,3,33.4844856262207,0.8513287321787862,1.0,True,6,70,70,5.847540378570557,9.267908096313477,3.42036771774292,0.5849241726106791,12.627845764160156,3.6046109199523926,9.023234844207764,12.627845764160156,12.627845764160156,5.847540378570557,33.4844856262207,True,0.0,False,True,237,0.0,4,0.5798769593238831,1.7771108150482178,4.258884429931641,4.501253604888916,True,2.0302331509062412,True,loose,5+,0.08414533443435178,low_load,4,2,True,False,True,False,False,False,near_tie,False,d4_low_load,False,False,False,False,False,False
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,240,5,1.0,25.843496428558396,1,0.907802939414978,0.03512693965092931,1.0,True,11,79,79,24.935693740844727,24.935693740844727,0.0,0.0,-9.669068336486816,-9.669068336486816,0.0,-9.669068336486816,-9.669068336486816,24.935693740844727,0.907802939414978,True,0.0,False,True,240,0.0,4,0.5798769593238831,1.7771108150482178,4.258884429931641,4.501253604888916,True,2.0302331509062412,True,very_tight,5+,0.08414533443435178,low_load,4,3,True,False,True,True,True,False,near_tie,False,d4_low_load,False,False,True,False,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,241,5,1.0,25.843496428558396,3,3.2445712089538574,0.12554691343422242,0.3333333333333333,True,12,72,72,22.59892463684082,22.59892463684082,0.0,0.0,-11.070514678955078,-18.553102493286133,7.482587814331055,-11.070514678955078,-11.070514678955078,22.59892463684082,3.2445712089538574,True,0.0,False,True,241,0.0,4,0.5798769593238831,1.7771108150482178,4.258884429931641,4.501253604888916,True,2.0302331509062412,True,moderate,5+,0.08414533443435178,low_load,4,2,True,False,True,False,False,False,near_tie,False,d4_low_load,False,False,False,False,False,False
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,242,5,1.0,25.843496428558396,3,5.126556396484375,0.19836930388487473,0.6666666666666666,True,11,69,69,20.71693992614746,24.560712814331055,3.8437728881835938,0.18553767602194254,-11.3821439743042,-13.669559478759766,2.2874155044555664,-11.3821439743042,-11.3821439743042,20.71693992614746,5.126556396484375,True,0.0,False,True,242,0.0,4,0.5798769593238831,1.7771108150482178,4.258884429931641,4.501253604888916,True,2.0302331509062412,True,moderate,5+,0.08414533443435178,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,False,False,True,False,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,243,5,1.0,25.843496428558396,3,7.123410701751709,0.27563649220002495,1.0,True,10,66,66,18.72008514404297,22.466259002685547,3.746173858642578,0.200115214744879,-2.881096124649048,-11.457084655761719,8.575988531112671,-2.881096124649048,-2.881096124649048,18.72008514404297,7.123410701751709,True,0.0,False,True,243,0.0,4,0.5798769593238831,1.7771108150482178,4.258884429931641,4.501253604888916,True,2.0302331509062412,True,loose,5+,0.08414533443435178,low_load,4,2,True,False,True,False,False,False,near_tie,False,d4_low_load,False,False,False,False,False,False
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,244,5,1.0,25.843496428558396,5,9.503288269042969,0.3677245567492696,1.0,True,9,1,1,16.340208053588867,16.44546127319336,0.10525321960449219,0.0064413634917809375,2.9291679859161377,2.198045492172241,0.7311224937438965,2.9291679859161377,2.9291679859161377,16.340208053588867,9.503288269042969,True,0.0,False,True,244,0.46875,4,0.5798769593238831,1.7771108150482178,4.258884429931641,4.501253604888916,True,2.0302331509062412,True,loose,5+,0.08414533443435178,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,False,True,False,False,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,246,5,1.0,25.843496428558396,5,17.28609848022461,0.6688761533490716,1.0,True,7,36,36,8.557398796081543,11.825067520141602,3.2676687240600586,0.3818530375791687,7.6028571128845215,1.0575627088546753,6.545294404029846,7.6028571128845215,7.6028571128845215,8.557398796081543,17.28609848022461,True,0.0,False,True,246,0.0,4,0.5798769593238831,1.7771108150482178,4.258884429931641,4.501253604888916,True,2.0302331509062412,True,loose,5+,0.08414533443435178,low_load,4,2,True,False,True,False,False,False,near_tie,False,d4_low_load,False,False,False,False,False,False
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,247,5,1.0,25.843496428558396,3,19.516199111938477,0.7551686810602016,1.0,True,6,38,38,6.327296733856201,10.04296875,3.715672016143799,0.5872447859544695,8.758581161499023,0.8515786528587341,7.907002508640289,8.758581161499023,8.758581161499023,6.327296733856201,19.516199111938477,True,0.0,False,True,247,0.0,4,0.5798769593238831,1.7771108150482178,4.258884429931641,4.501253604888916,True,2.0302331509062412,True,loose,5+,0.08414533443435178,low_load,4,2,True,False,True,False,False,False,near_tie,False,d4_low_load,False,False,False,False,False,False
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,250,5,1.0,26.25215818488467,1,1.096402883529663,0.041764295179393826,1.0,True,11,49,49,25.1557559967041,25.1557559967041,0.0,0.0,-12.869377136230469,-12.869377136230469,0.0,-12.869377136230469,-12.869377136230469,25.1557559967041,1.096402883529663,True,0.0,False,True,250,0.0,4,0.5798769593238831,1.7771108150482178,4.258884429931641,4.501253604888916,True,2.0302331509062412,True,very_tight,5+,0.08414533443435178,low_load,4,3,True,False,True,True,True,False,near_tie,False,d4_low_load,False,False,True,False,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,251,5,1.0,26.25215818488467,3,3.096696138381958,0.1179596784604535,0.3333333333333333,True,12,41,41,23.15546226501465,23.15546226501465,0.0,0.0,-12.112964630126953,-19.1523380279541,7.039373397827148,-12.112964630126953,-12.112964630126953,23.15546226501465,3.096696138381958,True,0.0,False,True,251,0.0,4,0.5798769593238831,1.7771108150482178,4.258884429931641,4.501253604888916,True,2.0302331509062412,True,moderate,5+,0.08414533443435178,low_load,4,2,True,False,True,False,False,False,near_tie,False,d4_low_load,False,False,False,False,False,False
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,254,5,1.0,26.25215818488467,5,10.255977630615234,0.3906717900443083,1.0,True,9,1,0,15.996180534362793,17.745210647583008,1.7490301132202148,0.10934048346497281,2.5694057941436768,2.32100772857666,0.2483980655670166,2.5694057941436768,2.32100772857666,17.745210647583008,8.50694751739502,True,1.7490301132202148,True,False,254,0.0,4,0.5798769593238831,1.7771108150482178,4.258884429931641,4.501253604888916,True,2.0302331509062412,True,loose,5+,0.08414533443435178,low_load,4,2,True,False,True,True,True,True,near_tie,True,d4_low_load,False,False,True,True,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,255,5,1.0,26.25215818488467,5,13.939895629882812,0.5309999860472063,1.0,True,8,2,2,12.312262535095215,15.781376838684082,3.469114303588867,0.28176091061252206,4.206405162811279,0.9280499219894409,3.2783552408218384,4.206405162811279,4.206405162811279,12.312262535095215,13.939895629882812,True,0.0,False,True,255,0.0,4,0.5798769593238831,1.7771108150482178,4.258884429931641,4.501253604888916,True,2.0302331509062412,True,loose,5+,0.08414533443435178,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,False,False,True,False,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,256,5,1.0,26.25215818488467,5,17.70289421081543,0.6743405279726034,1.0,True,7,5,5,8.549263000488281,11.770284652709961,3.2210216522216797,0.3767601548855983,7.555786609649658,0.5372682213783264,7.018518388271332,7.555786609649658,7.555786609649658,8.549263000488281,17.70289421081543,True,0.0,False,True,256,0.0,4,0.5798769593238831,1.7771108150482178,4.258884429931641,4.501253604888916,True,2.0302331509062412,True,loose,5+,0.08414533443435178,low_load,4,2,True,False,True,False,False,False,near_tie,False,d4_low_load,False,False,False,False,False,False
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,259,5,1.0,26.25215818488467,3,23.903764724731445,0.9105447466979926,1.0,True,4,26,26,2.3483939170837402,6.422303676605225,4.073909759521484,1.7347642275366253,16.47618293762207,7.96613073348999,8.51005220413208,16.47618293762207,16.47618293762207,2.3483939170837402,23.903764724731445,True,0.0,False,True,259,0.0,4,0.5798769593238831,1.7771108150482178,4.258884429931641,4.501253604888916,True,2.0302331509062412,True,loose,5+,0.08414533443435178,low_load,4,2,True,False,True,False,False,False,medium_gap,False,d4_low_load,False,False,False,False,False,False
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,260,5,1.0,35.49548527997091,1,0.8162997364997864,0.0229972834590432,1.0,True,11,78,78,34.67918395996094,34.67918395996094,0.0,0.0,-10.565319061279297,-10.565319061279297,0.0,-10.565319061279297,-10.565319061279297,34.67918395996094,0.8162997364997864,True,0.0,False,True,260,0.0,4,0.5798769593238831,1.7771108150482178,4.258884429931641,4.501253604888916,True,2.0302331509062412,True,very_tight,5+,0.08414533443435178,low_load,4,3,True,False,True,True,True,False,near_tie,False,d4_low_load,True,False,True,False,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,261,5,1.0,35.49548527997091,3,2.8055081367492676,0.07903844994992465,0.3333333333333333,True,12,72,72,32.68997573852539,32.68997573852539,0.0,0.0,-12.544734001159668,-18.27895736694336,5.734223365783691,-12.544734001159668,-12.544734001159668,32.68997573852539,2.8055081367492676,True,0.0,False,True,261,0.0,4,0.5798769593238831,1.7771108150482178,4.258884429931641,4.501253604888916,True,2.0302331509062412,True,tight,5+,0.08414533443435178,low_load,4,2,True,False,True,False,False,False,near_tie,False,d4_low_load,False,False,False,False,False,False
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,262,5,1.0,35.49548527997091,3,4.285327911376953,0.12072881600508902,0.3333333333333333,True,11,69,69,31.21015739440918,31.21015739440918,0.0,0.0,-10.877732276916504,-14.36282730102539,3.4850950241088867,-10.877732276916504,-10.877732276916504,31.21015739440918,4.285327911376953,True,0.0,False,True,262,0.0,4,0.5798769593238831,1.7771108150482178,4.258884429931641,4.501253604888916,True,2.0302331509062412,True,moderate,5+,0.08414533443435178,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,False,False,True,False,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,263,5,1.0,35.49548527997091,3,6.8449249267578125,0.1928393110495156,0.6666666666666666,True,10,66,66,28.65056037902832,32.4130973815918,3.7625370025634766,0.1313250754186848,-5.966915607452393,-13.035724639892578,7.0688090324401855,-5.966915607452393,-5.966915607452393,28.65056037902832,6.8449249267578125,True,0.0,False,True,263,0.0,4,0.5798769593238831,1.7771108150482178,4.258884429931641,4.501253604888916,True,2.0302331509062412,True,moderate,5+,0.08414533443435178,low_load,4,2,True,False,True,False,False,False,near_tie,False,d4_low_load,False,False,False,False,False,False
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,264,5,1.0,35.49548527997091,5,9.945889472961426,0.2802015353364843,1.0,True,9,1,1,25.54959487915039,25.641250610351562,0.09165573120117188,0.003587365343157243,3.8740551471710205,3.6674892902374268,0.20656585693359375,3.8740551471710205,3.8740551471710205,25.54959487915039,9.945889472961426,True,0.0,False,True,264,0.328125,4,0.5798769593238831,1.7771108150482178,4.258884429931641,4.501253604888916,True,2.0302331509062412,True,loose,5+,0.08414533443435178,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,False,True,False,False,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,270,5,1.0,38.30883484780428,1,0.9327705502510071,0.024348705826130603,1.0,True,11,110,110,37.37606430053711,37.37606430053711,0.0,0.0,-11.36739730834961,-11.36739730834961,0.0,-11.36739730834961,-11.36739730834961,37.37606430053711,0.9327705502510071,True,0.0,False,True,270,0.0,4,0.5798769593238831,1.7771108150482178,4.258884429931641,4.501253604888916,True,2.0302331509062412,True,very_tight,5+,0.08414533443435178,low_load,4,3,True,False,True,True,True,False,near_tie,False,d4_low_load,False,False,True,False,False,True
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,271,5,1.0,38.30883484780428,3,5.226096153259277,0.13642012799454323,0.3333333333333333,True,12,104,104,33.08273696899414,33.08273696899414,0.0,0.0,-12.675293922424316,-19.39862632751465,6.723332405090332,-12.675293922424316,-12.675293922424316,33.08273696899414,5.226096153259277,True,0.0,False,True,271,0.0,4,0.5798769593238831,1.7771108150482178,4.258884429931641,4.501253604888916,True,2.0302331509062412,True,moderate,5+,0.08414533443435178,low_load,4,2,True,False,True,False,False,False,near_tie,False,d4_low_load,False,False,False,False,False,False
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,274,5,1.0,38.30883484780428,5,19.875680923461914,0.5188276021034118,1.0,True,9,1,1,18.433155059814453,20.09505844116211,1.6619033813476562,0.09015837907047829,2.475754737854004,2.3680055141448975,0.10774922370910645,2.475754737854004,2.475754737854004,18.433155059814453,19.875680923461914,True,0.0,False,True,274,0.0,4,0.5798769593238831,1.7771108150482178,4.258884429931641,4.501253604888916,True,2.0302331509062412,True,loose,5+,0.08414533443435178,low_load,4,2,True,False,True,True,True,False,near_tie,False,d4_low_load,False,False,True,False,False,True
