suite,episode_index,decision_index,predicted_next_hop,target_match,predicted_continuation_gap,predicted_on_time,selected_steps,base_predicted_next_hop,base_target_match,hard_near_tie_intersection_case,baseline_error_hard_near_tie_case,large_gap_hard_feasible_case,disagreement,correction,new_error,policy
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,201,73,True,0.0,True,5,73,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,202,81,False,7.02003288269043,True,5,69,True,False,False,False,True,False,True,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,203,66,True,0.0,True,5,66,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,204,1,True,0.0,True,5,1,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,205,34,True,0.0,True,5,34,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,206,37,True,0.0,True,5,37,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,207,41,True,0.0,True,5,41,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,208,49,True,0.0,True,5,49,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,209,64,True,0.0,True,5,64,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,210,10,True,0.0,True,5,10,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,211,6,True,0.0,True,5,6,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,212,4,True,0.0,True,5,4,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,213,2,True,0.0,True,5,2,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,214,1,True,0.0,True,5,0,False,True,True,False,True,True,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,215,98,True,0.0,True,5,98,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,216,100,True,0.0,True,5,100,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,217,102,True,0.0,True,5,102,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,218,106,True,0.0,True,5,106,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,219,114,True,0.0,True,5,114,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,220,113,True,0.0,True,5,113,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,221,105,True,0.0,True,5,105,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,222,112,False,7.841899871826172,True,5,101,True,False,False,False,True,False,True,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,223,98,True,0.0,True,5,98,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,224,1,True,0.0,True,5,1,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,225,34,True,0.0,True,5,34,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,226,36,True,0.0,True,5,36,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,227,39,True,0.0,True,5,39,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,228,44,True,0.0,True,5,44,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,4,229,54,True,0.0,True,5,54,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,230,111,True,0.0,True,5,111,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,231,104,True,0.0,True,5,104,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,232,110,False,8.78349494934082,True,5,101,True,False,False,True,True,False,True,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,233,98,True,0.0,True,5,98,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,234,1,False,0.8132591247558594,True,5,1,False,True,True,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,235,66,True,0.0,True,5,66,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,236,68,True,0.0,True,5,68,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,237,70,True,0.0,True,5,70,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,238,74,True,0.0,True,5,74,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,239,83,True,0.0,True,5,83,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,240,79,True,0.0,True,5,79,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,241,72,True,0.0,True,5,72,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,242,78,False,3.8437728881835938,True,5,69,True,True,False,False,True,False,True,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,243,66,True,0.0,True,5,66,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,244,1,True,0.0,True,5,1,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,245,34,True,0.0,True,5,34,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,246,36,True,0.0,True,5,36,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,247,38,True,0.0,True,5,38,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,248,42,True,0.0,True,5,42,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,249,51,True,0.0,True,5,51,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,250,49,True,0.0,True,5,49,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,251,41,True,0.0,True,5,41,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,252,48,False,4.486330032348633,True,5,37,True,False,False,False,True,False,True,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,253,34,True,0.0,True,5,34,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,254,1,True,0.0,True,5,0,False,True,True,False,True,True,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,255,2,True,0.0,True,5,2,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,256,5,True,0.0,True,5,5,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,257,8,True,0.0,True,5,8,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,258,14,True,0.0,True,5,14,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,259,26,True,0.0,True,5,26,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,260,78,True,0.0,True,5,78,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,261,72,True,0.0,True,5,72,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,262,69,True,0.0,True,5,69,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,263,66,True,0.0,True,5,66,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,264,1,True,0.0,True,5,1,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,265,98,True,0.0,True,5,98,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,266,101,True,0.0,True,5,101,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,267,104,True,0.0,True,5,104,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,268,110,True,0.0,True,5,110,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,269,122,True,0.0,True,5,122,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,270,110,True,0.0,True,5,110,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,271,104,True,0.0,True,5,104,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,272,111,False,9.451297760009766,True,5,101,True,False,False,True,True,False,True,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,273,98,True,0.0,True,5,98,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,274,1,True,0.0,True,5,1,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,275,2,True,0.0,True,5,2,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,276,4,True,0.0,True,5,4,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,277,7,True,0.0,True,5,7,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,278,13,True,0.0,True,5,13,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,5,279,25,True,0.0,True,5,25,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,6,280,108,True,0.0,True,5,108,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,6,281,103,True,0.0,True,5,103,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,6,282,109,False,9.744375228881836,False,5,100,True,False,False,False,True,False,True,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,6,283,98,True,0.0,True,5,98,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,6,284,1,True,0.0,True,5,1,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,6,285,66,True,0.0,True,5,66,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,6,286,68,True,0.0,True,5,68,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,6,287,71,True,0.0,True,5,71,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,6,288,77,True,0.0,True,5,77,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,6,289,88,True,0.0,True,5,88,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,6,290,112,True,0.0,True,5,112,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,6,291,105,True,0.0,True,5,105,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,6,292,112,False,10.509294509887695,False,5,101,True,False,False,False,True,False,True,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,6,293,98,True,0.0,True,5,98,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,6,294,1,True,0.0,True,5,0,False,False,False,False,True,True,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,6,295,2,True,0.0,True,5,2,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,6,296,4,True,0.0,True,5,4,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,6,297,6,True,0.0,True,5,6,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,6,298,10,True,0.0,True,5,10,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,6,299,19,True,0.0,True,5,19,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,6,300,17,True,0.0,True,5,17,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,6,301,9,True,0.0,True,5,9,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,6,302,5,True,0.0,True,5,5,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,6,303,2,True,0.0,True,5,2,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,6,304,1,True,0.0,True,5,1,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,6,305,66,True,0.0,True,5,66,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,6,306,68,True,0.0,True,5,68,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,6,307,70,True,0.0,True,5,70,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,6,308,75,True,0.0,True,5,75,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,6,309,84,True,0.0,True,5,84,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,7,310,113,True,0.0,True,5,113,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,7,311,105,True,0.0,True,5,105,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,7,312,112,False,8.473051071166992,True,5,101,True,False,False,True,True,False,True,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,7,313,98,True,0.0,True,5,98,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,7,314,1,True,0.0,True,5,1,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,7,315,34,True,0.0,True,5,34,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,7,316,37,True,0.0,True,5,37,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,7,317,40,True,0.0,True,5,40,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,7,318,46,True,0.0,True,5,46,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,7,319,58,True,0.0,True,5,58,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,7,320,108,True,0.0,True,5,108,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,7,321,103,True,0.0,True,5,103,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,7,322,109,False,7.361093521118164,False,5,100,True,True,False,False,True,False,True,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,7,323,98,True,0.0,True,5,98,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,7,324,1,True,0.0,True,5,1,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,7,325,34,True,0.0,True,5,34,True,True,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,7,326,37,True,0.0,True,5,37,True,False,False,False,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,7,327,40,True,0.0,True,5,40,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,7,328,47,True,0.0,True,5,47,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,7,329,61,True,0.0,True,5,61,True,False,False,True,False,False,False,fixed_final
a1_multiheavy_ood_deeper_packets6_round9_eval_seed314,7,330,112,True,0.0,True,5,112,True,True,False,False,False,False,False,fixed_final
